author,comment,likes,is_reply
@YogiIrfandi,"PPATK sudah offside, ini sudah membahayakan negara. HARUS SEGERA DITINDAK!",133,False
@bagusrestu4574,Biar dibilang kerja tp ngaco,3,True
@ahmadsodri5849,PPATK membekukan rekening nasabah ini jelas perampokan gaya baru,5,True
@lizzemayawati623,"ketua PPATK harus di periksa oleh KPK .
kalau terbukti korupsi hrs di copot dan di proses hukum .
ini ketua ppatk melanggar HAM",1,True
@jhonramires8408,Tekling horor.red var,0,True
@Sky2038-y4i,cari rumah ketuanya,2,True
@mz.maulana,Pemerintah melarang rakyat menabung suruh taruh duit bawah bantal apa simpen dlm kaleng biskuit,0,False
@boimivandy9232,"Benar kata om bennix.
Seharusnya PPATK kerja keras la.analisa yang di curigai lalu telusuri jika berhasil itu baru namanya kerja",2,False
@DolJendol,"Karna pejabat kebanyakkan mikir ahirnya nglakuin hal"" Ga make mikir ... Fokusnya hanya ke yang jahat tanpa mikir yang ga jahatnya",0,False
@cwb2418,"PEMBLOKIRAN YANG MEMBABI BUTA, RAKYAT MENABUNG UNTUK KEBUTUHAN YANG MENDESAK, JADI TIDAK SELALU AKTIF, UDAH BANYAK KORBAN,PECAT,DAN PROSES PENJARAKAN PPATK",0,False
@ayongopi3882,Rekening istri q juga d bekukan. Lagi butuh duit malah gk bisa ditarik. Emg bangsat pemerintah ini.,0,False
@ISA-sg4ck,13:41 hukum yang mana? Negara yang mana?😅😅😅klo disini mah hukum cuma buat orang2 kere,0,False
@etpetp6480,3:54 tp gk terinfokan dengan jelas.. malah kebanyakan diem sampe detik ini.,0,False
@lukmannurhaq5438,Bahas payment ID jg pak Ben🙋,0,False
@zainularifinegojeksby8907,"Gelap , kembali aja jaman dulu pakai celengan kaleng atau bambu, biar kapok",0,False
@then999,"Gaji gede,tapi analisis kalian kayak pemain slot nyari jackpot make pola2 kont*L
Oia menkes,itu gaji gede kenapa bisa TOLOL?",0,False
@santai5392,"Parah...😮
Kebijakan macam apa ini...
Hidup macam apa ini....
Maksudnya apa ini...
Negara macam apa ini...
😢😢😢😞😞😞😭😭😭
Logikanya bagaimana?
Kan itu rekening mengendap, kalau yang mencurigakan itu malah yang sering dipakai transaksi dengan jumlah besar 😅..!",3,False
@yuyuyanti6741,Setuju kalo buat judi onlen,0,False
@erwinsetiawansaputra947,BAGAIMANA jika masyarakat sudah muak dan menarik dana dari bank secara besar-besaran? Kira-kira panik ngga tuh PPATK,0,False
@MochThamrinaja,"ITU ARTINYA NEGARA SUDAH NYERAH GK BSA NGANDELIN ISILOP LAGI 😂

PADAHAL GAMPANG BGT KLO MAU TAU REKENING JUDI ONLINE, TINGGAL LIAT MASUK AJ APLIKASI JUDOL LALU DEPO, NAH PADA SAAT DEPO KAN AD REKENINGNYA. YAH BLOKIR AJ BERES😅",0,False
@shinigamism,"Udah dibatalkan kocakk, konten lu udh terlanjur dibuat tp telat posting y 😂",0,False
@SetiyoUtomo-c6j9x,Memang kebijakan pemerintah itu cenderung konyol..,0,False
@mochamadaufa7079,"ALIBI PEMULA [KOREKSI KALAU SALAH]

Disini saya akan membahas tentang siapa yang diuntungkan dari pemblokiran rekening, karena yang di rugikan sudah jelas ya seperti yang di bahas om ben tadi. Mulai dari rakyat biasa lalu ke bank lalu ke negara, untuk pembahasan nya juga sudah cukup jelas alasan kenapa 3 hal itu berkaitan

Nah sekarang yang dibahas adalah ""SIAPA YANG DI UNTUNGKAN DARI PEMBLOKIRAN REKENING?""

Saya mencoba menelusuri dari siapa ketua PPATK itu, dari nama ketua tersebut berhasil lah mendapatkan profil tentang dia dari karir hingga aktif organisasi. disini hal yang menarik perhatian saya adalah dimana dia termasuk aktif dalam organisasi Financial Intelligence Consultative Group (FICG). Kalau di cari tahu tentang FICG kita akan mendapat informasi dimana negara-negara seperti ASEAN, Australia dan Slandia Baru sebagai anggota nya. Disini adahal yang menarik lagi nih terdapat Australia. Jika berdasarkan video-video om ben sebelum nya Australia itu memang mengincar indonesia mulai dari pulau papu dll. Namun disini saya masih penasaran sebenar nya FICG itu yang mendirikan siapa sih? dari informasi Gemini yang saya dapat AUSTRAC (badan intelijen keuangan Australia) dan FIU Indonesia mendirikan FICG pada tahun 2016, dari hal itu saya sangat mencurigai Australia. 

Berdasarkan analisa singkat diatas saya merasa kalau yang di untungkan itu pihak Asing yaitu Australia yang menginginkan indonesia kolabs. atau bahkan bisa saja dari Amerika yang menginginkan hal itu, mengingat Australia sangat dekat dengan Amerika serta Amerika yang bisa dibilang kalah dalam kesepakatan terakhir. saya tak pernah tahu karena hanya sebatas alibi.

Sekian Terimakasih",0,False
@imamirawan8153,"Menghancurkan judol harus dari pemain nya sendri,saya kasih saran warga negara Indonesia bisa melakukan pekerjaan freelance bisa drmah untuk memberikan info rek setiap website yg tercantum di daftar deposit,GK usah gede gede 10 rek dapet 50k,gitu aj binggung cerdas dikit Napa bukti SC dsertakan",0,False
@rakhmad2021,menuju payment ID digital tgl 17 Agustus 2025. anda punya uang tapi akses bisa dibatasi. kalau judol ya diblokir situsnya. kalau tau rekening judol ya blokir yg dipakai judol,0,False
@parjalesmana7124,Ini gila pak Prabowo gimana ini..,0,False
@teknisi_kw,Dia tau dari mana trx judol 2T..?? Ngambil data dari mana?? Dari situs judolnya??,0,False
@MoonBee-j8h,karena pejabat mau pindah ke dinar dan dirham,0,False
@asharijuang,Udh jaman AI jg bukan makin pinter malah pilih cara gampang. 😢,0,False
@Beta_Patty,"Benar sekali, kemarin pas di BPJS ketenagakerjaan,ada 1 bapak² mau klaim BPJSnya tapi rekeningnya sudah dibekukan,dia harus bolak balik pakai ojek ngurus sendiri dengan uang di dompet cuma 100rb😢,, makin gak jelas ini",0,False
@spongebobgaming6695,"Kalau rame2 di tarik semua uang di BANK,Siap2 aja kolaps..
Dah kacau semua",0,False
@M_Jono,Malaysia dapet tarif 19% noh tanpa gadai negara kayak si omon omon .,22,False
@Hafidh_Nnur,"Padahal sdh dijelasin sejelas2nya sama bang bennix, masih aja ga nangkep juga. Ga ngerti lagi sama kalian. 😑",0,True
@jujuxynder,"Taii, gak gadai negara😂😂",0,True
@Wibizt,Bubarkan PPATK sampah negara pejabat goblokkkkk nyusahin rakyat,0,False
@EndangGrab-d6d,"Pemerintah sedang Mega korupsi..
Rakyat di miskinkan",0,False
@budijawas709,kartu kks diblokir juga gk ya soalnya kan dapetnya 3bulan sekali,0,False
@rifaiahmad3505,Ya Allah tolong saya mau cuci darah uang nya ketahan,0,False
@nikmannajib4018,"Yg sedih adalah rakyat yg ga tahu nyalahin presiden, padahal presiden pun menyetujui peraturan tsb karena mencegah melebarnya Judi online.tapi si pelaksana alias PPATK tidak memfilter, langsung block aja",0,False
@ragagagaragaga2942,😂😂..pejabatnya luar biasa kerjanyaa,0,False
@JunariahMakuwo,Sisa saldo nya lumayan  buat Bancakan😂😂😂,0,False
@ajuncepplux8412,"Ayo pak bennix tuntut ppatk, kan bapak korban dan punya ilmu untuk nuntut",0,False
@SuciAni-o7k,"Lebih baik ga usah taruh uang
di bank,jangan-jangan uangnya
di korup x atau sudah habis.",0,False
@samsudinsam1964,Sisa 2 anak buah MULYONO...!!,0,False
@Otong-o2i,Butuh 2nd coming of luigi,0,False
@lundybinabraham250,"Siapa yang diuntungkan dan dirugikan ? 
Diuntungkan : Negara. Negara kita borosnya bukan main. Semua dipajak, apalagi ini rekening dorman lumayan ditarik nambah APBN
Dirugikan : Bank itu sendiri, tadinya dapat dana murah terpaksa harus likuidasi besar-besaran. 

Gtu bg  ben ? Tolong diralat atau ditambahin",0,False
@betabrexita8547,Segera lenyapkan ketua PPATK dari muka bumi ini......!!!!!,0,False
@empangurung5582,"Sudah jelas berarti warga Indonesia lagi tidak baik2 saja, karena saldox tabunganx tidak di isi sehingga menjadi dormant",0,False
@prigoriski233,"Info terbaru malaysia,thailand,filipina kena pajak 19% juga pak ben. Apa dampaknya kedepan buat indonesia yg segitu juga pajaknya",0,False
@etpetp6480,Penjahat sudah d posisi massing2 d pemerintah.. pokoknya skrng pemerintah dan pejabat lg mode bunuh rakyatnya.  Pemerintah harus lbh smart klo mau cari target pelaku.,0,False
@MusliminSB-o2k,Apakah ppatk bisa d gugat?,0,False
@DidikSusanto-j6w,4thn lalu sudah jadi korban bank bni,0,False
@YanMar-n4t,"Bang benix,kenapa pejabat ppatk memblokir rekening yg punyanya org menengah ke bawah, karna pejabat ppatk goblok dan ndk punya otak. Dan negara indonesia sekarang ini sudah d indikasikan gagal bayar hutang. Maka nya pemerintah pusing cari duit untuk bayar hutang. Pdhl klk mau mikir sedikit aja cara untuk lunasin hutang indo bisa lunas dgn jangka 5 sampae 10 THN. Karna si para pejabat bajingan ini PD goblok bisa nya nyusahin rakyat kecil makanya dapat solusi si tolol ini memblokir rekening rakyat kecil. Supaya bisa di korup. Dan bisa bayar bunga2 hutang negara.",0,False
@bagusdwi7094,"Efeknya: berbondong-bondong ambil uang yg dibank drpd dirampok negara.😂
Kepercayaan terhadap Pemerintah dan bank turun",76,False
@aguspujiono,"Ini yang lebih bagus ,tarik semua dah uang kita biar hanya transaksi untuk gajian aja",3,True
@gondopuro4834,Sumpah gue sempat punya pikiran sperti itu....,1,True
@KangAans,Betul banget.... ngeri banget ya.... saldo saya cuman 300rb kalah dibekukan ya nangis lumayan mnsing dibeliin beras buat seminggu2 ke depan,7,True
@mhmd.fathanarsy6427,"Dan akhirnya semua bank collaps, gara-gara keputusan goblok ppatk",0,True
@mooddesign9417,"semoga saja segera terjadi, capek melihat kebijakan pemerintah yang sekarang",0,True
@MasDekooo,kibarkan bendera Jolly Roger diatas merah putih,0,False
@ahmadrafli2766,BUBARKAN PPATK.....sembarangan aja blokir rekening orang....itu privasi .....VIRALKAN!!!,0,False
@Maulan-f4l,Rejim gila,0,False
@Miko-z7x,Pusing negri ini,0,False
@endyarch4515,Lu dituduh selingkuh tanpa bukti tapi lu yg harus buktiin lu ga selingkuh.,0,False
@Jalan_Santai1793,"Bener , Bank bank di indo harus digugat karena ketololannya",0,False
@m42n_aza55,"Mestinya PPATK monitoring rekening para pejabat negara dong bukan rakyat yang di teror, yg korupsi itu bukan rakyat",0,False
@ryanrksvlog,"Padahal kalo mau brantas judol, di setiap situs kan ada no rekening para judol, kenapa ngga rekening2 itu yang di blokir blokir",3,False
@Yanz634,Ngk usah simpan di bank,0,False
@agusandry4889,Bener bgt om hak asasi sudah tidak ada langsung vonis blokir,0,False
@Axpo25,"Ketika 'rush money' menjadi satu-satunya cara untuk menyelamatkan keuangan rakyat.

Ya, keuangan rakyat, bukan keuangan negara.",0,False
@murnikasniverawati6706,Rakyat harus menuntut ppatk jangan semenah meneh,102,False
@jermybello2700,"PPATK paling bangsat,,,hanya sengsarakan rakyat saja......",0,True
@bagussetiawan3935,Tuntut harus itu,0,True
@15.kadekkevinatalanta41,"Tpi ini atas printah wowo,jg kalee",0,True
@syaiful-f3t,gak akan terjadi apa_ apa .. walu di tuntut tau kan hukum di negri ini,0,True
@a.abdmutsaqqif8293,Jangan jangan bank Indonesia sudah bangkrut jadi mau ambil alih uang rakyat dgn cara ini,0,False
@mstvanhd,"ppatk memang anjing, goblok, babi",0,False
@rulli1901,Ide solusi sekelas anak magang😂😂😂,0,False
@thegod7412,menyengsengsengsarakan rakyat,0,False
@ardhiriawan4592,APA PERLU KITA TARIK DANA RAMAI RAMAI?,0,False
@anakbengkel2664,Ada lagi kebijakan baru yg bikin heboh om Ben. Istri yg tidak di gunakan selama 3 bulan akan di sita oleh negara. 😃,0,False
@LELE_KALI,Ketua PPATK apa gak di fikir dulu sebelum mengambil keputusan?,0,False
@datakerjaantoni6936,PPATK  gak punya otak dan gak bisa kerja.,0,False
@rajatanpacelana,bendera one piece laku banget bulan ini....,0,False
@LiesNandiana-z2e,"Banget belinger… tidak pikir panjang, kasihan mereka yang tidak berkecukupan,.. nanti mereka semuanya massal mengambil cash keluar dari Bank… coba lihat kepanikan masyarakat… 😅 ga jelas pemerintahan sekarang 😂😂",0,False
@cikoandewa...333_lawapo,"Ini gimana si negara ini, Uu memiskinkan koruptor di cegal dan rekening masyarakat di nonaktifkan...🥺🥺🥺",0,False
@KUR0T0D21,"Kebanyakan judol itu pakai e wallet sih untuk deposit dana nya, dari ewallet di TF ke rekening admin judolnya",0,False
@agustri4333,Kasus kek di th 1998 dlu juga bank kolaps karena para penabung di bank hampir menarik semua uangnya di Bank. Ini seperti trik untuk mengacak² sistem keuangan Negara.,0,False
@EndangGrab-d6d,"Balik lagi uangnya ke perizinan.. ke pejabat pejabat,, rakyat di peras uangnya balik ke pejabat",0,False
@definari6747,"Waahh ini serius ini, tindakan yg memicu bankrun akibatnya bisa fatal bgt loh..
Gak ada alasan logis atas tindakan ppatk kecuali 1 hal, sengaja menghancurkan kepercayaan masyarakat terhadap bank, untuk memicu bank run, & tau sendiri memicu bankrun adalah  jurus jitu untuk buat kekacauan ekonomi, keos yg berujung tumbangnya pemerintahan, huru-hara 98 kan dimulai dari bankrun.

Pak Prabowo.. tolong lah anda jangan lugu-lugu amat lah, wakil anda itu gak sepalos tampilanya.. 

Masak gak paham jika kekacauan ekonomi terjadi yg berujung tumbangnya pemerintah maka wapres adalah orang yg paling diuntungkan, jadi anda harus hati-hati dengan orang-orang yg ada di genk wapres anda.
Hati-hati anda.
Selama antek-antek genk solo masih bercokol di pemerintahan maka dijamin huru-hara, tindakan-tindakan yg memicu protis publik semacam ini akan terus bergulir.",0,False
@rifalmaulana9973,PPATK klo gak becus lebih baik bubar,0,False
@jokobodo4696,"gak usah banyak bacot ben, ini kan pemerintah idola elu",0,False
@noorhayati8142,Seharusnya itu orang ngangur  itu tiga bulan  digaji bukan di bloker.semakin hancur aturan ini kalo aku jadi persiden orang mati tak kasih gajian.bahkan koruptor tak kasiani,0,False
@eddywarman4576,"Duit transaksi judol ,  korupsi dia lindunggi , tapi duit rakyat yg disot dri kerja keras dia rampok dg nengunakan aruran uu, kerja sama dg dpr",0,False
@MuhammadUlvia,"Gimana mau berantas Judol nya, !

Ketua judol nya saja Menteri nya sendiri, pemain nya Pejabat, Para Menteri, DPR dan pemerintah 😅.
 
Yang kenak korban malah rakyat biasa😢.

Kalau Pemerintah mau mencuri maka itu sebutan nya kebijakan 😂.

Sudah capek kami orang Aceh sama kebijakan Pemerintah Indonesia 🇮🇩, dari dulu sampai sekarang satupun Pemerintah nya kagak ada yang bener.",0,False
@abc5988,😂😂😂bagaimana bennix udah ku bilang trump bukan bodoh😂😂😂,0,False
@Jalan_Santai1793,"Gw ga aneh ben , gw mencium niat Jahat",0,False
@andrewlasron,NEGARA SUDAH DIHUNI OLEH PARA BANGSAT!!! LAKUIN KESALAHAN (SENGAJA) TAPI TDK PERNAH ADA HUKUMAN! INI SI GENDUT LAGI MAU MAIN SUPER HERO.. NGIKUTIN MULYONO ANJE*K!,0,False
@gunartogunarto-yq7dz,Silahkan  MBG ke  pelosok2...pedalaman...sudah ditunggu...bubarkan  PPATK,0,False
@Rohman_wahid,Judulnya ngeri sekali 509 juta rekening 😂,0,False
@ardial-maqassary4673,Itu karena PPATK tidak memiliki otak. Parahhhh,0,False
@ilulreeboks2040,"terimakasih bang benn, udah dibahas apa yang kita reques.

dalam hal ini bau²nya ada peran goeorge soros yang ingin merusak negri ini.",0,False
@DekiPutra-ke4tv,"Pemerintah prabowo harus bertindak tegas, soal nya gx semua masyarakat yg berjudi online. Masyarakat itu kebanyakan dagang.",0,False
@Jhryan-vz2mt,great content,0,False
@KampretBoy-b8p,Indikasi oknum ppatk mau merampok rakyat dengan regulasi..,0,False
@PakDjenggot,"Klo menurut pendapat saya seh itu salah satu cara pemerintah utk mendapatkan dana segar buat membayar hutang atau buat danantara, di nalar aja klo diblokir trs klo mau dibuka bisa 1-2 bulan...masuk akal kan 😂😂😊",0,False
@eddywarman4576,Pmrth negara lmrth penjajah  belanda,0,False
@matasatu1442,"Kalau belum bisa mengidentifikasi rekening judol dan rekening biasa, jangan coba coba blokir, karena anak kecil juga bisa kalau asal tebak ,juga PPATK tidak punya dasar hukum, saya setuju bang bennix",0,False
@mreza1122,Mungkin kan agen asing ????,0,False
@kosongchannel2754,"Di jajah oleh negara sendiri,
Pancasila telah hilang di republik ini",0,False
@BangIrfan-g6h,👍,0,False
@PigalahTumpuk,"Judi itu ngga seberapa membuat rakyat miskin, tapi uang yang pejabat korupsi lah yg lebih besar membuat rakyat sengsara. pengerukan alam sana sini menyisakan kehancuran. metode tambang yang benar hanyalah mulut taik aja dari mulut pejabat. hutan habis di babat. kalian poya poya engan uang rakyat yang srngsara ini. namun ingat, srmua penderitaan akan ada akhirnya. dan kekuasaan yang koruo indonesia akan segera berakhit.",0,False
@dwifransisko3273,Bang apa efeknya kalau rakyat tarik massal semua rekeningnya?,0,False
@junaidijahroni2308,Bubarin saja,0,False
@moyosantai53,Gw tarik ah om Ben mendingan tabung di koprasi atau lpd desa😂,0,False
@deddykurniawan2214,"kan bisa dipilah pilah,yg mencurigakan saja yg diblokir",0,False
@theodoranihardjo8839,"Ino namanya Pemerintah : RAMPOK ....

 korupsi bukan nya dimiskinkan ...malah dilindungi.,... rakyat yg bekerja halal.malah tabungan nya di Rampok .
Saya korban KOPERASI SIMPAN PINJAM... dimana tabungan sudah 10 tahun dibawa kabur , katanya semua dilindungi OJK...nyatanya Bohong....",0,False
@akhmadrojali-qp3vv,"Satu kata""kacau""",0,False
@tonnytonce,Urusan jodol itu urusan polisi bkan urusan ppatk goblok,0,False
@budiwibowo7182,Menurut saya yang utama adalah situs judi online yang diblokir bukan rekening bank nasabah. Kalau ga ada situs judi online maka ga ada juga pemain nya 😊,0,False
@IrsyadHasim-u3l,"Makin zolim saja pemimpin negeri ini, memang lebih bagus kabur aja dulu 😢😢",0,False
@bocahsinau9966,Hutang 3 Bln yg tdak kebayar di ambil alih oleh negara,0,False
@benderahitam2203,"gak kena bro, karena transaksi Mingguan kerja di salah satu PT lokal tapi  interanasional, sahamnya terus naik. karena sekarang perusahaan terkait Direktur nya waras. (tapi baguslh jika judol berkurang, mending lu Mancing ke danau sama gua sambil ngopi² + makan nuget bakar) (gila emang bisa² cita² jdi orang miskin, halu, bnyak pikiran stress)",0,False
@tonnytonce,"Hey rakyat indonesia kita semua tarik uang kita di bank diseluruh indonesia, jgn pernah taro uang lgi di bank",0,False
@proyoo3840,Mklum pptk mau cek ombak dlu kalau tidak bnyak yg protes ya untung bnyak buat mreka ...,1,False
@kopihitam_9588,"Kurang tepat sasaran bang,tetangga saya nyimpen uang buat dana pendidikan anak nya sekarang di blokir parah.",0,False
@HeriniEndarwati-re6ey,Salah tafsir ini si benix.. alasan judol rek dibekukan.. tp nyatanya kalo aktifasi ke bank saldo terpotong 15 rb.. di kali saja jmlah rekening yg di bekukan.. yg pasti rakyat lg di bodohi negara dgn alasan judol.. sya baru aktifasi dan terpotong 15 rb.. bukan judol bang lihat fakta di lapangan jgn cm baca berita di internet.. omdo aja si benix ini,0,False
@SlametAja-x7x,Blokir rekening nya koruptor dan kerabatnya pasti LBH keren.,0,False
@AbdulHamidajja-ht1bd,"Sdh banyak korbanya dari kebijajaan kepala PPATK bahkan sampai korban jiwa, tangkap dan adili kepala PPATK daripada di geruduk masa",0,False
@yudisilaban882,Pak Prabowo gak ada tanggapan ya untuk kebijakan ini?,0,False
@YentiErlina-v3g,"Saya juga ngak bisa narik ,pada hal saya benar pencet pinnya",0,False
@pawwtv7731,Ketololan ppatk yg real,0,False
@bedakherocyn8696,Congratz pemilih prabowo,0,False
@JENNIE_KIM_ofC,setuju bung benix ini ppatk lg baper carmuk kali biar dianggep bs kerja tp ga mikir resikonya... menyengsarakan rakyat kecil... seharusnya presiden evaluasi semua petugas ppatknya dah dengan org yg rasional dan berintegritas,0,False
@JENNIE_KIM_ofC,blunder besar ppatk ini....kerjaan banyak tp seolah2 ga ad kerjaan,0,True
@denjaka8824,Uang yang dibekukan pada kemana,0,False
@rahmansulaeman516,Bisa di gugat sama rakyat itu PPATK.,0,False
@SriPatmawati-id3pv,nyesel saya pilih prabowo,0,False
@LeonardoAndrean,Ya emang maling pemerintah nggak smart...,0,False
@gustiputusemadi3795,"Bang Ben...kepala badan ppatk nya ga punya otak kayaxnya...ini udah sewenang wenang.."".BCA ""denger berita yang pertama setuju itu",0,False
@elicahyono3394,"Cuma tungguin kata-kata ""Goblok"" Atau ""Bego"" Yg biasa diucapkan oleh Om Bennix seperti biasanya, tp kali ini khusus ditujukan untuk PPATK😊",0,False
@apamfamily,"Ngakak banget,😅😅😅",0,False
@muhamadarsat4537,PPATK asssuuu,0,False
@Khay5043,Bingung dengan smua ini...,0,False
@TaufikKaspo,Untung rekeningku dah diblokir sejak 2th lalu karna tidak ada transaksi slama 3bulan alias nganggur😂😂 sekarang saya beralih ke rekening Ghoib😅,0,False
@bulanhani-r6s,Rekening sy kena blokir ppatk disuruh nunggu 15 hari kerja baru bisa kebuka😮‍💨,0,False
@ChriswayWay,SAYA DAN KELUARGA SAYA PD HARI SELASA KAMI UDA TARIK SEMUA TABUNGAN DI BANK,0,False
@liaagustina7811,pemerintah kok jadi menyusahkan rakyat,0,False
@optimusprime9446,😂😂😂😂😂 cita cita nya miskin....,0,False
@MandalaPro2020,Negara Konyol...yang begitu dipikirin...giliran rakyat sengsara masa mereka masa bodoh!,0,False
@Nuurungji,ayo RUSH RUSH RUSH ambil semua uang tabungan mu secepatnya agar perbankan kazakhstan kolaps 🙊🙊🙊🙊🙊 dont try this at home,0,False
@abetyoga1080,"Masa sih sekelas ketua PPATK Bloon? Cacat logika? Mencurigai semua rekening dormant sebagai berpotensi digunakan kejahatan?
Pasti ada tujuan lain.
Coba yang punya kapasitas, cek adalah aliran dana rekening yang diblok!! Dialirkan kemana? Siapa yang make?!?!
🤪🍆🤪🍆",0,False
@daryonoyono9274,PPATK bubarin aj klu UD singgung rakyat,0,False
@liaagustina7811,bekukan tuh rekening  pejabat yg mencurigakan.gaji dan pemasukan ga sesuai,0,False
@rollersoze,Dua kata lucu Gencar Blokir (Rekening),0,False
@AdisFirmansyah-d3m,Udah gila itu ppatk..😂,0,False
@Heipooo,"ALUR PEMERINTAH INDO :
1. BIKIN KEBIJAKAN NGACO
2. HEBOH DI BERITA
3. NETIZEN PROTES
4. DIKAJI ULANG
5. RAPAT RAPAT RAPAT
6. PRESIDEN TURUN TANGAN
7. BALIK LAGI KE STEP 1

SINDROM PAHLAWAN KESIANGAN",0,False
@MohdYunos-we4oj,"Kanoha, kanoha matilah rakyat indo klu undang2 gila2",0,False
@badnotgood,iyah. kembali lagi buzzer pemerintah favorite ini dengan video barunya...,0,False
@ShrSuhartopwr,Coba  telusuri  ijasahnya  jangan 2     soalnya kok  bodoh banget,0,False
@hassanabdullah9761,INDONESIA SUDAH BUKAN NEGARA DEMOKRATIK.. PENDUDUK NYA PUNYA KEBEBASAN SUDAH HILANG DAN DITENTUKAN PEMERINTAH NYA.. MACAM NEGARA KOMINIS..,0,False
@ray-lb7td,"apa ga ada cara lain utk mencegah judol dan kriminal lainnya selain membekukan rekening secara serampangan?? 😓😓😓
dari sini ketahuan kinerja ppatk sangat tdk profesional... 🤭🤭🤭",0,False
@silfesterMatu-b1n,"Bang ben....bagi kami yg lagi di tempat perantauan luar negri...uang kami yg simpan di rekening kmi sendiri tapi slama ini tidak perna tarik.
Apakah kena blokir juga?
Tolong penjelasannya bang",0,False
@Bennix,Ya termasuk dalam kategori dorman kalau sudah lama tidak ada transaksi keluar-masuk,0,True
@divingradish,15:16 kalau bandar punya rekening banyak lalu uangnya disebar di rekening kecil-kecil gimana?,0,False
@divingradish,"Oh, ternyata disinggung dikit soal ini. Gw komen sebelum nonton sampai habis.",0,True
@TomYamni,"Semakin hari semakin aneh pemerintah, seolah tidak ada kajian terlebih dahulu",0,False
@anskb5843,"Negarakan punya team siber , masa tidak bisa membedakan mana pemilik  rekening judi online  atau bukan pemilik judi online. Atau memang tidak ada kerjasama antar instansi ? 😅",0,False
@suryaadinata1010,"gw cuma khawatir , ada masyarakat yg mikir pendek dan panik malah jadi Bank Rush , agar megang cash sebelum di Blokir",0,False
@JhonyGedeTenanPilatte,PUSAT PEMBLOKIRAN ANAL TRANSAKSI KEUANGAN,0,False
@abduljamil660,"Tangkap yang buat aturan dan adili kerugian dan kemalangan yang terjadi suruh ganti rugi , sita hartanya untuk bayar kerugian dan kemalangan",0,False
@bigdudut9353,"Ini mah kerjaannya si maklampir mulyani, dia terus cari cara gimana buat nambahin pendapatan negara walaupun caranya rakyatnya sendiri diperkosa habis""an 🤦‍♂️ 

Cmiiw, ppatk ada kata keuangannya harusnya itu lembaga di bawah menkeu dong ya?",0,False
@SekarAdisty-r7p,"Ya allah ya allah,, saya korban atm yg ke blokir, anak sakit. giliran mau ke bank ngambil duit, ternyata ke blokir atm nya. gak bisa ngambil duitnya. Tolonglah pak, itu duit tabungan buat berobat anak. saya harus nyari uang kmana lagi? saya udah gak megang uang lgi. Allahu akbar, mau ngambil duit sendiri aja susah 😭😭😭",0,False
@TheRaj1717,Indonesia makin rusak. Semua kebijakan bikin RAKYAT makin sudah. Main sita main blokir,0,False
@HotelMira-k3l,SALAH PILIH PEMIMPIN 💔,0,False
@mochjazuli9481,"logika Dungu, otoriter, tidak ada  kesalahan, tidak ada proses hukum, tidak ada indikasi transaksi mencurigakan. tidak ada analisis sebagai dasar transaksi salah. boro2 rekening dormant di blokir, Dungu gak di zaman moder spt ini. Ayo diperbaiki pemblokirannya harus berdasar jangan bodoh dan ngawur",0,False
@AmiksubrotoAmik,Agustus Thun ini bendera stengh tiaaang....😂😂😂,0,False
@adamfirdaus0411,"Telat bang, udh dibuka lagi 😂",0,False
@arekmabescom9685,PPATK goblok,0,False
@ganeshaudio6347,BUKAN TIDAK MUNGKIN dgn dimunculkan kebijakan lawak yg akhirnya menimbulkan kehebohan dimasyarakt..ini adalah trik trik LAWAS untuk menutupi KASUS KASUS BESAR DI NEGRI ANTAH BERANTAH INI.,0,False
@SudinArtstudio,Otoriter..tanah..ngangur 2th diambil..uang parkir dibank 3-4bulan  dibekukan..yg bikin undang2 waras ga.,0,False
@rahmansulaeman516,Solusinya pasti rakyat akan pindah ke dana atau gopey. Yang hanya pake no hp doang,1,False
@edo..11,"blokir aja rekening pejabat yg koruptor, pasti bisa tracking lah, wong dia punya 3 / 4 istri siri, rumah mewah, buka rekening pake nama istri gelap, anak gelap",0,False
@BimaSanjaya-m4j,"❤𝐌𝐎𝐍𝐀 𝟒𝐃🔴, kamu bikin hari-hariku lebih seru! Ceritanya relate, dan hadiahnya bikin semangat! 🚀",0,False
@JhonyGedeTenanPilatte,"GAK PAKAI HELM
DIANGGAP BERSALAH
KRIMINAL
PIDANA
DISURUH BAYAR DENDA
PADAHAL GAK MERUGIKAN NEGARA

NEGARA BEDEBAH",0,False
@agixevendi4302,"Seperti biasa, Cek 🌊🌊🌊🌊🌊🌊",0,False
@SriPatmawati-id3pv,yg di brantas tu judol ny bukan rekening rakyat ny bodoh,0,False
